2024-04-09 19:13:47,712 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:13:47,893 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:13:47,904 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:13:47,906 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:13:48,089 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:13:48,095 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:13:48,095 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:13:48,223 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:13:48,229 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:13:48,229 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:13:48,426 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:13:48,434 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:13:48,436 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:13:48,580 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:13:48,585 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:13:48,585 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:13:48,839 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:13:48,846 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:13:48,846 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:13:49,071 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:13:49,076 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:13:49,076 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:13:49,209 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:13:49,215 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:13:49,216 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
